Category	Question	Choice-1	Choice-2	Choice-3	Choice-4	Answer
Movies	Why did Brian get a Saturday detention in the film The Breakfast Club?	All of these	He had pot and marijuana	He killed someone	He was going to kill himself	He was going to kill himself
Movies	In the movie The Breakfast Club, Claire Standish is played by Ally Sheedy.	True	False			False
Movies	In the movie the Breakfast Club the following words were said by Andrew: Dear Mr. Vernon, we accept the fact that we had to sacrifice a whole Saturday in detention for whatever it was we did wrong. But we think youre crazy to make us write an essay telling you who we think we are.	True	False			False
Movies	The movie The Breakfast Club was rated PG-13.	False	True			False
Movies	This war movie was the first movie to win the  Academy Award for Best Picture.	Wings	Ben-Hur	Gone With The Wind	Patton	Wings
Movies	Which 1997  movie was nominated for 14 Academy Awards?	Titanic	Shakespeare in Love	Gandhi	The Last Emperor	Titanic
Movies	Which one of these movies did not win 10 Academy Awards?	Amadeus	Titanic	Ben-Hur	The Lord of the Rings: The return of the King	Amadeus
Movies	Which movie adaptation of a Broadway musical won eleven Academy Awards?	My Fair Lady	Oliver	Gigi	West Side Story	West Side Story
Movies	Which 1987 movie won the Best Picture Award?	My Fair Lady	The Last Emperor	On the Waterfront	Gigi	The Last Emperor
Movies	Which of these Westerns won 7 Academy Awards?	Dances with Wolves	How the West Was Won	Fort Apache	The Good, The Bad , and the Ugly	Dances with Wolves
Movies	Which British movie won 8 Oscars?	Mrs. Miniver	Gandhi	A Room With A View	Oliver!	Gandhi
Movies	Which two movies have been nominated for 11 Academy Awards but won none?	Ragtime and The Elephant Man	Quo Vadis and The Nuns Story	Peyton Place and The Sand Pebbles	The Color Purple and The Turning Point	The Color Purple and The Turning Point
Movies	This 1972 musical won 8 Academy Awards but not the Best Picture Award.	Chicago	My Fair Lady	Gigi	Cabaret	Cabaret
Movies	This movie won Oscars for Best Picture, Best Original Screenplay and Best Editing at the 78th Academy Awards.	Traffic	The Aviator	Crash	Saving Private Ryan	Crash
Movies	What was Gollums real name before he became obsessed with the idea of having the One Ring?	Smealum	Smeagol	Gameagol	Gamgee	Smeagol
Movies	Approximately how many Orcs participate in the battle of Helms Deep in the movie Lord of the Rings?	10,000	500,000	50,000	100,000	10,000
Movies	In the The Fellowship of the Ring movie, what is the name of Sams crush?	Sally	Rosie	Suzie	Rubby	Rosie
Movies	In Lord of the Rings, which of these is a son of Denethor II, the twenty-sixth and last Ruling Steward of Gondor?	Aragorn	Faramir	Baramir	Theoden	Faramir
Movies	Whose rulers wife dies giving birth to their son Theodred in Lord of the Rings?	Theodens	Elronds	Haldirs	Denethors	Theodens
Movies	In Lord of the Rings, what is Boromir’s younger brother’s name?	Haldir	Albert	Eomer	Faramir	Faramir
Movies	How many rings were given to humans by Sauron in Lord of the Rings?	5	9	7	11	9
Movies	Which of these is a name of a location in the Lord of the Rings films that translates Pass of the Spider?	Númenor	Cirith Ungol	Minas Morgul	Minas Tirith	Cirith Ungol
Movies	What was the race of humans that fought against the Fellowship and their Allies in Lord of the Rings?	Noldorin	Mûmakil	Easterlings	Istari	Easterlings
Movies	In Lord of the Rings, what was the name of the bread given by the Elves to the Fellowship?	Sindarin	Athelas	Lembas	Quenya	Lembas
Movies	In Star Wars: A New Hope, who was R2-D2 and C-3POs original master?	Obi Wan Kenobi	Princess Leia	Luke Skywalker	Anakin Skywalker	Princess Leia
Movies	In Star Wars Princess Leia is being held at what block on the Death Star?	1553	1138	1838	1332	1138
Movies	Which character on Star Wars said No blasters! No blasters!?	Dr. Evazan	Bartender	Greedo	Stormtrooper	Bartender
Movies	What wars did Star Wars character Obi Wan Kenobi fight in?	Clone Wars	Rebellion Uprising	Cold Wars	Imperial Wars	Clone Wars
Movies	In Star Wars Episode IV: A New Hope Princess Leia tells Grand Moff Tarkin that the rebel base is where?	Alderaan	Tatooine	Dantoine	Endor	Dantoine
Movies	Which Star wars character delivered the words, I cant. Its too big.?	Han Solo	Luke Skywalker	Leia	Yoda	Luke Skywalker
Movies	Which character does Luke call for first when hanging below Cloud City in The Empire Strikes Back?	C3P0	Ben Kenobi	Yoda	Leia	Ben Kenobi
Movies	What was Lukes call sign while in the surroundings of Hoth in The Empire Strikes Back?	Echo 3	Echo 5	Echo 1	Echo 7	Echo 3
Movies	Name the Star Wars character who said: Search your feelings. You know it to be true.	Obi Wan Kenobi	Yoda	Emperor Palpetine	Darth Vader	Darth Vader
Movies	What was ejected from the first Star Destroyer in The Empire Strikes Back?	Nothing	Tie Fighter	Transport Pod	Imperial Probe Droid	Imperial Probe Droid
Movies	How old does Star Wars character Yoda say he is?	400 years	100 years	900 years	500 years	900 years
Movies	What is the name of the lead singer of The Max Rebo Band, featured in The Return of the Jedi?	Doda Bodonawieedo	Sy Snootles	Max Rebo	Joh Yowza	Sy Snootles
Movies	Which character delivered the line, Your mind powers will not work on me boy.?	Jabba the Hutt	The Emperor	Bib Fortuna	Darth Vader	Jabba the Hutt
Movies	What is the price that Jabba settles on with the Bounty Hunter for Chewbacca?	35,000 credits	40,000 credits	50,000 credits	25,000 credits	35,000 credits
Movies	Whose body was replaced in the 2004 Remastered DVD at the very end of The Return of the Jedi?	Obi Wan Kenobis	Anakin Skywalkers	Emperor Palpetines	Mace Windus	Anakin Skywalkers
Movies	Which Star Wars character asked the question, Are you an angel??	Queen Amidala	Obi Wan Kenobi	Anakin Skywalker	Jar Jar Binks	Anakin Skywalker
Movies	Which of these characters was Obi-Wan Kenobis mentor?	Mace Windu	Yoda	None of these	Qui Gon Jin	Qui Gon Jin
Movies	Which of these lines was spoken by Darth Maul, a fictional character in the Star Wars universe?	Brave, but, foolish, my old Jedi friend.	It is obvious that this contest cannot be decided by our knowledge of the Force... but by our skills with a lightsaber.	Wipe them out, all of them.	At last we will reveal ourselves to the Jedi. At last we will have revenge.	At last we will reveal ourselves to the Jedi. At last we will have revenge.
Movies	Who played the twin look-a-like of Queen Amidala in The Phantom Menace?	Kate Bosworth	Jennifer Garner	Keira Knightley	Christina Milian	Keira Knightley
Movies	Which Star wars character said, I killed them. I killed them all. Theyre dead, every single one of them.?	Jango Fett	Count Dooku	Anakin Skywalker	Emperor Palpetine	Anakin Skywalker
Movies	On the fictional Star Wars planet Geonosis, Obi-Wan learns that Count Dooku and Nute Gunray have built a new droid army, and that Gunray has ordered the assassination of which one of these?	Senator Bail Organa	Padmé	Master Yoda	The Jedi Council	Padmé
Movies	Padme Amidala is the queen of which planet in the Star Wars universe?	Coruscant	Alderaan	Corellia	Naboo	Naboo
Movies	Which fictional character stated, I dont mind flying, but what youre doing is suicide.?	Anakin Skywalker	Padme	Obi Wan Kenobi	Mace Windu	Obi Wan Kenobi
Movies	What is the name of the squadron of blue-striped clone troopers that Darth Vader leads into the Jedi Temple?	501st Legion	Royal Guards	66th Infantry	Imperial Guards	501st Legion
Movies	What directive ordered the Clone Troopers to destroy all of the Jedi in Star Wars?	Operation 501	Operation 66	Order 66	Order 501	Order 66
Movies	The following words belong to which Star Wars character: Then our worst fears have been realized. We must move quickly if the Jedi Order is to survive.?	Supreme Chancellor	Mace Windu	Anakin Skywalker	Obi Wan Kenobi	Mace Windu
Movies	Where does Star Wars character Obi-Wan kill General Grievous?	Utapau	Felucia	Kessel	Mustafar	Utapau
Movies	What were C-3POs last words in Revenge of the Sith?	The maker has returned!	Oh no!	Yes, Your Highness.	Oh, dear.	Oh no!
Movies	Fast Times at Ridgemont High, directed by Amy Heckerling, was released to theaters in what year?	1989	1972	1992	1982	1982
Movies	The movie Fast Times at Ridgemont High is based on a book with the same title, written by which author?	John Hughes	Cameron Crowe	Arthur C. Clarke	Dean Cameron	Cameron Crowe
Movies	In Fast Times at Ridgemont High, Ridgemont played against which rival football team?	Lincoln High	Hamilton High	Clairemont High	San Fernando Valley High	Lincoln High
Movies	Fast Times at Ridgemont High was added to the list of films preserved by the U. S. National Film Registry in 2005.	True	False			True
Movies	What song is playing during the infamous pool scene with actress Phoebe Cates, in the movie Fast Times at Ridgemont High?	The Look in Your Eyes by Gerald McMahon Kid Lightning	Somebodys Baby by Jackson Browne	Fast Times by Billy Squier	Moving In Stereo by The Cars	Moving In Stereo by The Cars
Movies	Brad, a character from Fast Times at Ridgemont High, portrayed by Judge Reinhold, was fired from All American Burger, and got a job where?	Long John Silvers	A Slice Of Heaven Pizza	Burgeritaville	Captain Hooks	Captain Hooks
Movies	Jeff Spicoli, a character from Fast Times at Ridgemont High, portrayed by Sean Penn, wears what brand of sneakers?	Adidas	P. F. Flyers	Converse	Vans	Vans
Movies	In Fast Times at Ridgemont High, this actor played Brads friend, who was behind the counter at All American Burger, when Brad was fired.	Kevin Bacon	Nicolas Cage	Tom Cruise	Charlie Sheen	Nicolas Cage
Movies	Ray Walston, who plays Mr. Hand in Fast Times at Ridgemont High, was a regular cast member on which TV show?	My Three Sons	The Rockford Files	Lost In Space	My Favorite Martian	My Favorite Martian
Movies	In Fast Times at Ridgemont High, character Jeff Spicoli rescues Brooke Shields from drowning and blows the reward money, hiring which band to play at his birthday party?	Van Halen	KISS	Blue Oyster Cult	Cheap Trick	Van Halen
Movies	Which famous comedian played the role of Miracle Max in the movie The Princess Bride??	Danny DeVito	Billy Crystal	Rodney Dangerfield	Steve Martin	Billy Crystal
Movies	Who directed The Princess Bride?	Christopher Guest	Rob Reiner	Ron Howard	Tony Scott	Rob Reiner
Movies	Who played Alfred in the 2005 movie Batman Begins?	Efrem Zimbalist Jr.	Ian McKellen	Bernard Hill	Michael Caine	Michael Caine
Movies	In The Chronicles of Narnia: The Lion, the Witch and the Wardrobe the four main characters are Peter, Edmund, Lucy and who else?	Susan	Mary	Liza	Elizabeth	Susan
Movies	What role did Jack Black play in the comedy film Anchorman: The Legend of Ron Burgundy?	An extra on the set	Police Man	Motorcyclist	Rival Anchorman	Motorcyclist
Movies	Who voices Princess Fiona in Shrek 2?	Kirsten Dunst	Cameron Diaz	Katie Holmes	Keira Knightley	Cameron Diaz
Movies	Which movie, released in 2000, won 5 Academy Awards?	Memento	Requiem for a Dream	Traffic	Gladiator	Gladiator
Movies	In which Lord of the Rings movie does Boromir die?	Return of the King	The Fellowship of the Ring	The Two Towers	He doesnt die.	The Fellowship of the Ring
Movies	Who directed the 2002 science fiction film Signs?	Tim Burton	The Wachowski Brothers	Stephen Spielberg	M. Night Shyamalan	M. Night Shyamalan
Movies	In the movie Charlie and the Chocolate Factory, every Oompa-Loompa is played by the same person.	False	True			True
Movies	Who plays the character of V behind the mask in the movie V for Vendetta?	Hugo Weaving	Pierce Brosnan	Orlando Bloom	Christian Bale	Hugo Weaving
Movies	In the movie Constantine, while transporting himself to Hell, Constantine chooses using a cat for what what reason?	Cats are Gods sacred animal and help protect him while in Hell.	Cats are the direct route to hell, created originally for this purpose.	Cats are already half in and half out.	Cats independent personalities are useful in Hell.	Cats are already half in and half out.
Movies	What does Andy collect in the comedy The 40-Year-Old Virgin?	comic books	movie paraphernalia	action figures	video games	action figures
Movies	In Wedding Crashers, Owen Wilsons character falls in love with Claire Cleary. He later gets introduced to William Cleary, played by Christopher Walken. What is William Clearys profession?	U.S. National Security	U.S. Treasury Secretary	U.S. Minister of State	U.S. General Marshall	U.S. Treasury Secretary
Movies	In the 2003 movie Underworld, there were 3 main species - humans, vampires, and what other species?	Ulfhednar	Lycanthropes	Lycans	Werewolves	Lycans
Movies	The quote, I wont kill you, but I dont have to save you is from what movie?	Matrix Reloaded	Batman Begins	Pirates of the Caribbean: The Curse of the Black Pearl	Lord of the Rings, Two Towers	Batman Begins
Movies	In the movie The Incredibles, where does the story take place?	Gothicam	Suburbs of Manhattan	Mythotica	Metroville	Metroville
Movies	In the 2003 movie Elf, Will Ferrell plays an oversized Elf whose name is what?	Buddy	Benny	Billy	Bobby	Buddy
Movies	This answering machine message is from what movie: If you utter so much as one syllable, Ill hunt you down and gut you like a fish. If youd like to fax me, press the star key.?	Shaun of the Dead	How the Grinch Stole Christmas	Meet the Fockers	The Bourne Supremacy	How the Grinch Stole Christmas
